perturbation,n_cells,phase_chi2_pvalue,s_score_diff,g2m_score_diff,diagnostic_status
RIOK1,326,2.9015144367501253e-10,-0.02876106426383021,-0.0791983358199447,ok
RIOK2,174,3.2876524359723276e-14,-0.04450440200387287,-0.09109278206955687,ok
RMI1,203,0.06758550848058657,-0.00920689243504693,0.005323190053924252,ok
RNASEH2C,102,0.1647350087990179,-0.015563373975877613,0.01697336881462163,ok
RNF103,111,0.9532812326191692,-0.005854853095405959,0.01646303835889295,ok
RNF113A,176,0.00021171939614386353,-0.06940850588689142,0.006097101881644806,ok
RNF123,111,0.8712996521951943,0.011635006026215654,0.0010769221361902406,ok
RNF14,240,0.955982662068447,0.0013139310625782732,0.006242219031023587,ok
RNF168,61,0.31247373202946993,0.0005044433399211783,0.03856060547717385,ok
RNF20,124,6.742015930726568e-22,-0.07329134350015022,-0.11887339313155168,ok
RNF4,32,0.48183627967377196,0.015734117486744942,0.01898870716119027,ok
RNF40,198,0.0010439922645103122,-0.010750964540464654,-0.018820354527446105,ok
RNF8,176,0.7278957753717561,0.00591269804333585,0.001642430613462989,ok
RNGTT,115,0.8637646064373037,0.02220855046984277,0.015532401808364162,ok
RNMT,114,0.3869350254621088,0.04936383230549494,0.01655235233180429,ok
RNPC3,74,8.399958346155154e-05,-0.09970635386342397,0.014012949907811885,ok
RNPS1,131,0.4000038182255324,0.0049957040970979895,-0.01416245290304638,ok
ROMO1,87,0.007955438918168278,-0.006848771989907361,-0.06229560756151089,ok
RPA1,469,0.0042343593322291505,-0.012127539111558366,0.02099798108331178,ok
RPA2,225,0.0010105713860148312,-0.022153420460727283,0.02841249935139025,ok
RPA3,208,0.8035200545528209,0.02067411902809109,-0.002437536389771282,ok
RPAIN,108,0.16515374708236127,0.0009740504212356754,0.02622758356674581,ok
RPAP1,91,0.012600666598913424,-0.011890930706153413,0.0565823522702562,ok
RPAP2,398,1.477550491735354e-06,-0.04190152975269601,0.04730867603209477,ok
RPAP3,18,0.0445474024007703,0.06672756191660606,0.017273070647301374,ok
RPE,118,0.46495415923902705,-0.02075596133611523,-6.432124982668624e-05,ok
RPF1,125,0.0001216103660687157,-0.02321762134890506,-0.07026353214100975,ok
RPF2,68,0.02388381775585346,0.0035278685069655286,-0.06865534789116268,ok
RPL10,276,2.0273502817502005e-18,-0.04945297610573694,-0.07637370052685322,ok
RPL10A,257,1.3610536564460067e-06,-0.07888250434080857,-0.04909419305225332,ok
RPL11,387,1.5727652813184672e-25,-0.06313470001414331,-0.07942405972634205,ok
RPL12,255,8.047536447830544e-15,-0.05432415446470114,-0.07142846602184896,ok
RPL13,337,1.0091839591214242e-08,-0.051481149318825525,-0.05351459957202636,ok
RPL13A,158,0.10472783567509285,-0.015968443998682275,-0.02258227736824012,ok
RPL14,220,3.1450416247222086e-18,-0.07724563746795961,-0.1018059269733552,ok
RPL15,168,6.990287298184935e-16,-0.0648508227778384,-0.10790173157732166,ok
RPL17,149,4.809738794439482e-16,-0.10173900182363257,-0.09886114435709834,ok
RPL18,308,2.09342215681268e-13,-0.05630992312200506,-0.07868504379306299,ok
RPL18A,65,0.0001699397286681626,-0.021407826617581983,-0.07475238743919435,ok
RPL19,238,7.886012830633944e-09,-0.07206410821845463,-0.06950791593986017,ok
RPL21,262,4.506143883050082e-10,-0.052681864123512695,-0.06716349000159601,ok
RPL23,398,1.1981134299608491e-36,-0.08080716730731913,-0.10465409229411125,ok
RPL23A,99,1.0032531701141957e-06,-0.07776049463591922,-0.07251955117966832,ok
RPL24,460,1.0406208621384696e-39,-0.055537251347505055,-0.10168631616183148,ok
RPL26,209,2.7126029454431676e-16,-0.07243683922412228,-0.11113292464548438,ok
RPL26L1,148,0.7435921797717437,0.01991556658860305,0.009293573405784857,ok
RPL27,38,1.7477333143798384e-05,-0.11547938693134716,-0.08289524294802027,ok
RPL27A,202,2.425670629904821e-29,-0.10471359485871298,-0.11133505427222558,ok
RPL28,50,0.4947899647704147,-0.00803361887450506,-0.02239911879380974,ok
RPL29,88,0.7265838083664458,-0.008110893710414147,-0.02315421117062793,ok
RPL3,1996,7.101263363072337e-05,-0.002109337569996041,-0.023486722881675477,ok
RPL30,365,3.1083403353299507e-22,-0.05965298105450506,-0.06728753682063165,ok
RPL31,294,8.173063133482279e-34,-0.08838946815399484,-0.09415489871394579,ok
RPL32,208,1.3135272153458041e-13,-0.06158229195988967,-0.0614885680157809,ok
RPL34,330,6.550964882615623e-23,-0.06204413205820203,-0.09867350496502186,ok
RPL35,46,0.007137563509562406,0.01345641085179929,-0.10317175922902713,ok
RPL35A,137,8.444676565860994e-05,-0.057789950323702134,-0.07290169951928419,ok
RPL36,204,2.64290734435746e-23,-0.08167205748225018,-0.11619594566086855,ok
RPL36A,84,0.16592715025000054,-0.03238529324438601,0.00966942060166645,ok
RPL36AL,152,0.14561213313141688,0.019866648198258098,-0.01566556553683606,ok
RPL37,382,4.555399421867697e-07,-0.02567511240353647,-0.05474738986860032,ok
RPL37A,386,8.07146174301268e-20,-0.04690822703828744,-0.08529389321922426,ok
RPL38,184,1.5358430554437e-08,-0.07659520603673334,-0.07429579016886409,ok
RPL39,37,0.02080794003452328,-0.043249190640451005,-0.062061292112458394,ok
RPL4,345,2.0417628971874893e-19,-0.058936182403780416,-0.07819054129986772,ok
RPL41,47,0.6038159374664325,0.02268128033102685,-0.0177026548552991,ok
RPL5,200,1.4713593446826788e-15,-0.08719629264950507,-0.09979190989880973,ok
RPL6,273,1.5098067911542955e-18,-0.07638620685135489,-0.08828059667853502,ok
RPL7,301,4.08881454457517e-16,-0.05395355070098346,-0.08319950668460709,ok
RPL7A,10,1.6957411488914097e-05,-0.10696030812450508,-0.16751583682380972,ok
RPL7L1,30,0.13978555668475914,-0.08657044022783839,0.034944316069523605,ok
RPL8,384,1.1627260236467844e-28,-0.0693518873905988,-0.09628004056237745,ok
RPL9,242,2.0212612137147924e-09,-0.052050724530992666,-0.05343572118364446,ok
RPLP0,184,0.0008457705054563627,-0.04045444597276593,-0.05151680016544018,ok
RPLP1,117,0.00012537936636797118,0.04812442137387101,-0.07019636063218582,ok
RPLP2,222,0.000182082489358126,0.014847039876215662,-0.03789928266610704,ok
RPN1,52,0.8344788015070433,0.01402892576511032,-0.011164715651694364,ok
RPN2,105,0.23360566193110419,0.006973101719780658,0.012209275720380726,ok
RPP14,56,4.000461835393755e-06,-0.042655831798076485,-0.09199943612452402,ok
RPP21,60,0.5026215226697803,0.007251150385494936,-0.03879943741380975,ok
RPP30,101,1.2120809830165978e-06,-0.032067068056881295,-0.11072649990281963,ok
RPP38,56,0.2120888116275105,0.006070215400137795,-0.02850807592988117,ok
RPP40,78,0.659370644789298,-0.0499220508304025,-0.03921531380355334,ok
RPS10,106,3.3406080845738856e-07,-0.0423777735505428,-0.07816625741852672,ok
RPS10-NUDT3,164,4.3214465327580154e-10,-0.05969123018109042,-0.12178839987417558,ok
RPS11,268,3.9823295751314e-32,-0.0521046689757364,-0.1332651814884366,ok
RPS12,485,2.1846766349712704e-31,-0.041998369008432894,-0.108126036703418,ok
RPS13,135,8.167022046197149e-09,-0.07281883905969024,-0.12237443162010606,ok
RPS14,181,1.5756295637866058e-09,-0.03420841744809622,-0.09545899094778765,ok
RPS15,26,0.33294522665917414,-0.0035163437483512177,-0.09470327173304052,ok
RPS15A,314,2.6241000473230016e-16,-0.04377653791565156,-0.09863455014629383,ok
RPS16,57,0.0002101343004641476,-0.05387489288748752,-0.08263201972696763,ok
RPS17,223,3.351280022175811e-08,-0.04069294462365304,-0.09328709809519987,ok
RPS18,122,1.623467030607667e-14,-0.058541778790980464,-0.13164126910479335,ok
RPS19,422,1.0909951579858465e-42,-0.04869097613929179,-0.12702434565172444,ok
RPS19BP1,54,0.021811119693698176,-0.02721784400746802,-0.06661781372306899,ok
RPS2,53,0.06131954717983825,-0.05742608365016544,-0.06037669314116824,ok
RPS20,273,4.800254319502223e-09,-0.028720382759596638,-0.07508855114989033,ok
RPS21,75,0.015203556262544214,0.001821336138828275,-0.0851808578451431,ok
RPS23,114,2.5996490603652836e-07,-0.02879407409275067,-0.09561259817170448,ok
RPS24,243,3.272470144222385e-20,-0.07824286337969025,-0.1326253249559908,ok
RPS25,40,0.5621957339067056,-0.01000246063200506,-0.0004445216013097483,ok
RPS26,87,1.8685226111018662e-11,-0.06155027505910276,-0.09479972324082124,ok
RPS27,174,1.1053716468686499e-07,-0.062397591802206206,-0.08389164715518904,ok
RPS27A,97,4.3723218343364563e-10,-0.06505931691306176,-0.11310210299061385,ok
RPS28,309,0.00012425262575403161,-0.02370100684013613,-0.06473964672400391,ok
RPS29,403,9.603876581005967e-11,-0.02424426068521474,-0.07609457633701074,ok
RPS3,276,4.98283496093571e-20,-0.060586260101765925,-0.12930421550076626,ok
RPS3A,160,4.304859913547353e-05,-0.045760544908880055,-0.06363777529568473,ok
RPS4X,180,1.0511965708180526e-20,-0.07868890044928283,-0.13559771729992084,ok
RPS5,144,7.284188485572895e-12,-0.04408372878478283,-0.11877082389040697,ok
RPS6,178,1.0680831701503427e-25,-0.06960057680517921,-0.17229258346437154,ok
RPS7,265,3.519758463223768e-28,-0.06680310821035411,-0.13033324466192295,ok
RPS8,22,1.0499075619253474e-05,-0.13412577527450506,-0.18223382210017336,ok
RPS9,276,1.453664800607782e-13,-0.038912479037512306,-0.0932660651456938,ok
RPSA,224,4.020034009364353e-10,-0.037272473355665775,-0.07408193112452403,ok
RPTOR,82,0.005163772003987265,0.02125426256573884,-0.044398900512590225,ok
RPUSD3,164,0.3138837355165979,-0.0019338888006026206,-0.0367149414253951,ok
RPUSD4,126,0.18477136496923963,-0.03624388239450506,0.01781066488936487,ok
RRM1,103,0.048695419594811065,0.0199057919705435,0.045998052084151426,ok
RRM2,577,0.03737327312340032,0.016814332411725447,0.02759839864309494,ok
RRN3,39,0.10623138998871148,-0.0007963329637358275,-0.026534649361245635,ok
RRP1,109,0.003378351080177877,0.0010026214137518162,-0.045558810863809744,ok
RRP12,204,4.4343378227874624e-08,-0.012398255810926628,-0.0993207532432215,ok
RRP15,32,0.007462851705301271,0.02820647149299494,-0.07169932188068473,ok
RRP7A,46,0.01282544926788754,-0.01953101034667897,-0.09829961220294019,ok
RRP9,110,0.5030739382242498,-0.03053361942450506,-0.015421543681046097,ok
RRS1,72,3.5532704253418446e-09,-0.05974923585325506,-0.10513500035408752,ok
RSL1D1,211,0.3805996370349091,-0.019653997290239658,-0.014289187301724439,ok
RSL24D1,179,0.0045347661612962845,-0.010135867123890533,-0.060160589069396336,ok
RSRC2,98,0.6455045705306137,-0.00037914821634179446,0.0011751548014963809,ok
RTCB,171,0.6228779745741093,-0.012192005741873478,-0.004664669799482261,ok
RTEL1,140,0.9579530504134205,-0.00453166712450506,0.004027418279047394,ok
RTF1,62,1.1379459160082076e-08,-0.04640904472192442,0.006652061752319277,ok
RTTN,125,0.36132233693725296,-0.013220150560985062,0.044223088659310274,ok
RUVBL1,211,2.8785795111146788e-08,-0.067815364594979,-0.005085297320681775,ok
RUVBL2,14,0.20438306938054188,-0.07162906169450506,0.10741616425047598,ok
SACM1L,193,0.25081135669216337,-0.001429354116784855,-0.0140111028197683,ok
SAE1,121,0.20372293314831527,0.00040899932483378504,-0.009199951191082467,ok
SAMM50,102,0.007463288502420627,-0.02626767374970114,-0.04812885524518229,ok
SAP130,113,0.9385119541651697,0.013488988482486093,0.007754431245924773,ok
SAP18,57,0.000538305921480145,-0.05253793784713664,-0.000767631314686941,ok
SAP30BP,40,0.033083395115875304,-0.035737728794505055,0.008329799926190255,ok
SARNP,93,0.04705364225922547,0.021714635254957308,-0.019690833653057054,ok
SARS,28,3.9105168002971985e-06,-0.06457239787307648,-0.08809706260666689,ok
SARS2,163,0.836500370416807,-0.006880674358615491,-0.0006748466092085306,ok
SART1,306,3.4121197227657226e-09,-0.05676830922525669,-0.007977884167077717,ok
SART3,154,0.0008409807275288638,-0.02838218065359597,-0.02014846552939417,ok
SASS6,68,0.9285664052570956,-0.0032063830890638745,-0.01155298056866269,ok
SBDS,95,0.8032289205683802,0.00022675551181072784,-0.007893095495388698,ok
SBNO1,183,0.17083024908917688,0.007978304957407506,0.02700039004782414,ok
SCAF1,174,2.6322335446699367e-06,-0.04426157058128667,-0.06204200764599365,ok
SCAP,140,0.15228299378517007,0.038133478988352086,-0.00277081411309546,ok
SCD,24,0.32566067480414024,-0.01699167794450506,0.0010764877445235896,ok
SCFD1,152,0.022962388823892645,0.018301445138389674,-0.015503294100651842,ok
SCNM1,101,0.4367299174715976,-0.0003039108232179323,0.0040161908460912416,ok
SDAD1,240,1.908382692058596e-16,-0.049460910418671726,-0.08118004704630974,ok
SDC1,170,0.024190816781942372,-0.0004397563021521188,-0.032273057040868566,ok
SDE2,151,0.1698233765763136,-0.0002933340819222842,-0.014136028826061402,ok
SDHA,62,0.6263255668845655,0.01097305259420462,0.027515444157158016,ok
SDHAF2,126,0.531314764921681,-0.017910509520695537,0.01043570772087278,ok
SDHC,104,0.5496308893993146,0.0025416299381872537,0.030521768298305628,ok
SDHD,45,0.48828481706999727,-0.030927310961171725,0.009177122425079155,ok
SEC13,56,0.386489496928931,-0.05505172025164792,-0.02795527885130974,ok
SEC16A,153,0.5130744716240705,-0.001252293663786104,-0.013640095292175754,ok
SEC61A1,180,1.4043773973877807e-13,-0.055027984043949506,-0.06797457661592085,ok
SEC61B,84,0.8260629939342103,-0.0077891950278383935,0.021266481166547398,ok
SEC61G,98,1.200763211458439e-14,-0.08987827391185199,-0.09141897358625872,ok
SEC62,5,,,,insufficient
SEC63,78,0.031297781477256544,0.004325018183700069,-0.04501070304073282,ok
SEH1L,60,0.00822897958212726,-0.028811565794505056,-0.01679850062214308,ok
SEM1,88,0.0472775343900391,-0.013848278284277787,-0.049139064399037015,ok
SENP6,94,0.962204597118692,-0.0021542215030157,0.008217606488317923,ok
SEPHS2,158,0.1952075493733493,0.01443661348714051,-0.004530987985265432,ok
SEPSECS,82,0.45199183503419826,-0.005223842776212375,0.0006404388191170937,ok
SERBP1,109,0.20417746248858024,-0.029284945877073865,0.016028238310502187,ok
SET,17,0.24879272346546868,-0.026748568518034473,-0.06649110328733915,ok
SETD1A,69,1.6147574890787339e-06,-0.06497021884522969,-0.029115202373954673,ok
SETD2,109,0.855665178654344,0.010662433391733478,0.010412042505915015,ok
SETDB1,124,0.526946380606387,0.03889214353896268,0.005398298591028965,ok
SF1,47,0.0037910042557683125,-0.05654154273280293,-0.0354056136978523,ok
SF3A1,332,0.007083403981277617,-0.030696784738179758,-0.009105022432484434,ok
SF3A2,321,3.816824596551081e-11,-0.07239561132690381,-0.014049950982501336,ok
SF3A3,25,0.010763732573456312,-0.08559197521450507,-0.020267593603809742,ok
SF3B1,165,0.014422115225351268,-0.045589273824808096,-0.021189451626476414,ok
SF3B2,500,1.4320637038198466e-31,-0.07884278006862505,-0.021862071995329743,ok
SF3B3,381,3.047845696690922e-17,-0.07723097351090927,-0.009433719750423918,ok
SF3B4,238,3.915676141593604e-22,-0.0789751124045891,-0.061285233844482014,ok
SF3B5,84,2.8851525937893664e-14,-0.09299963385938603,-0.08683181809476212,ok
SFPQ,303,8.608711435007149e-25,-0.033197703819126845,-0.03874524479430479,ok
SFSWAP,172,0.017736932470227017,-0.012708719687005059,-0.001005800573693455,ok
SGPP1,159,0.5118034360110064,-0.013449081512115124,0.002044933109775174,ok
SHQ1,94,0.33781552313909413,-0.003922712746632723,0.013979197540445569,ok
SIGLEC14,97,0.14610840353128238,-0.02935922256481434,-0.005755773994737576,ok
SIN3A,307,0.0003004400777629849,-0.03309867797333242,-0.02117035888758825,ok
SKA1,68,0.7927517215082565,-0.00886572341068153,0.03869592784648437,ok
SKA3,116,0.5357816771213966,0.0049925414020466664,-0.008326662342258019,ok
SKP1,66,0.00021606155407018898,-0.02614578046723233,0.1381119178104327,ok
SKP2,202,0.00015555087524444968,-0.020004033911534762,-0.04068562826876024,ok
SLBP,83,0.19663787935402433,0.013604123810314221,-0.0023905106886290203,ok
SLC16A5,179,0.00011429576509559555,0.036936349600466996,-0.07017974050403321,ok
SLC1A5,490,0.6943305882847968,-0.0009960721718519985,-0.011211452645687299,ok
SLC25A10,303,0.0031668383360558485,0.004372175385692959,-0.021940139138397204,ok
SLC25A26,36,0.9803689282160293,0.01564576651382827,-0.0033699940471430753,ok
SLC25A3,114,0.8795627763824274,-0.004033855190996286,0.009367577859874465,ok
SLC35B1,70,0.664960746484792,-0.007792971926647914,0.018630095523333105,ok
SLC35G6,163,0.6871977958080588,0.005009249039359974,-0.006393868260128763,ok
SLC39A10,153,0.15372355963668266,0.01583383118261912,-0.0027355755794960177,ok
SLC39A7,131,0.2514294272198773,-0.020504164453619564,0.018727307387335294,ok
SLC39A9,752,0.01052800925230197,-0.0194409872004891,-0.015623927652107614,ok
SLC4A5,226,0.45290854838987304,-0.003518083347602405,0.014775125474907079,ok
SLC7A5,378,0.05081616394355234,0.0033458007711563154,-0.012350245359841486,ok
SLC7A6OS,38,0.31113890153116747,-0.03806493952608401,0.029695057218690264,ok
SLC9B1,74,0.5430036506659843,0.009668638575765214,0.0069862854578118805,ok
SLU7,225,2.242039892488074e-15,-0.0937105080069495,-0.01173064357314308,ok
SMAGP,117,0.720023369375848,0.008254950454640236,-0.01872420884440803,ok
SMARCB1,182,0.937028984758248,0.011890912885165271,0.002565698364761698,ok
SMARCE1,31,0.11852897152916379,0.011495910144204622,0.054254702168448306,ok
SMC1A,180,1.7203996106401884e-28,-0.10426067447778284,-0.0423254116043653,ok
SMC2,134,8.455566216599877e-05,-0.051325942188534916,-0.03146006423992915,ok
SMC3,54,1.443276469547733e-07,-0.07442280175006062,-0.0947612569693653,ok
SMC4,340,0.0003427409302411185,-0.041758851775975644,-0.0076631220416626886,ok
SMC5,121,0.93727657587866,0.009122822204668493,0.0014332596791654592,ok
SMC6,125,0.30663185401752296,-0.008194917278665061,-0.011980712873009738,ok
SMG1,35,0.017302889374403368,0.06312289601978066,-0.042145982358095455,ok
SMG5,83,0.13097580751100285,-0.03926992901257735,-0.025220527315616966,ok
SMG6,54,0.4802791224999984,0.01000921493512457,0.0029228419139680356,ok
SMN2,319,9.335508881165088e-57,-0.13818362050046118,-0.05574261034553388,ok
SMNDC1,15,0.7360293463205149,0.03694124678816161,-0.04497990126380974,ok
SMU1,155,1.2208587131388e-13,-0.08609278833196313,-0.02237716594316459,ok
SMUG1,71,0.3541538691726425,0.02452201023507241,0.002589915795767714,ok
SNAPC1,96,1.1332359455954962e-09,-0.10316927514242172,0.006451430119106927,ok
SNAPC2,72,0.03527595114112733,-0.044787934437560614,-0.00516967341380975,ok
SNAPC3,212,0.005432772336297816,-0.04088838390228808,-0.010432792219470119,ok
SNAPC4,104,0.7362015915183526,0.009852051251648786,0.022823184373690263,ok
SNAPC5,102,0.6698372033175474,-0.016699549823916825,-0.021112564531456806,ok
SNF8,132,0.8756146655496485,0.00892433378882827,-0.005512373884037004,ok
SNIP1,45,0.036952946732406115,-0.01721084175450506,-0.030011953119365303,ok
SNRNP200,169,5.526018274246658e-11,-0.07470616507379502,-0.02382835328156122,ok
SNRNP25,135,0.05739396877758549,-0.04061015496857913,0.013006773145819904,ok
SNRNP27,47,0.37089946608392454,0.006618444522516212,0.05437075948087109,ok
SNRNP35,168,0.07862614634389521,-0.04356028471474315,0.04141516348142834,ok
SNRNP40,210,0.0614772130205939,-0.019265724882266966,0.003145768531428346,ok
SNRNP48,191,1.4133973232174135e-05,-0.06238233950947887,-0.004189769712239055,ok
SNRNP70,129,8.437621441457364e-18,-0.14677652610535777,-0.06374580988086401,ok
SNRPA1,159,5.098268742053561e-15,-0.08753588705173776,-0.03739053086947012,ok
SNRPB,269,1.5774722504045235e-06,-0.052582115678393535,-0.01992271196481346,ok
SNRPC,34,1.4965014432377334e-05,-0.13588990227097564,0.009573869212660846,ok
SNRPD1,146,9.501272257880983e-36,-0.15937337545135438,-0.09113289666312481,ok
SNRPD2,19,4.008605266208266e-11,-0.20249155801029456,-0.1254472161585466,ok
SNRPD3,182,1.3704112414958314e-23,-0.11846142380659297,-0.040568094870677876,ok
SNRPE,184,7.107275722210818e-18,-0.09584353221787462,-0.04194809817467931,ok
SNRPF,130,2.344267493221832e-22,-0.140685458207582,-0.04416817718227128,ok
SNRPG,402,3.6483911993014064e-25,-0.08501360755288814,-0.04542321474714307,ok
SNUPN,139,0.7778011935088698,0.006869387247221557,-0.010129408314888885,ok
SNW1,226,0.2638221869645398,-0.011845072658221873,0.016374594780880526,ok
SNX15,637,0.005628317560630526,-0.02024660079916754,0.024433740539973624,ok
SOD1,165,0.23209569313840464,0.0009645465485252393,-0.009420355522718839,ok
SOD2,198,0.29474152364925604,-0.0017067954298080942,-0.008413002339365296,ok
SON,515,1.1514981464055167e-19,-0.06253729895695165,-0.02873851208134372,ok
SP2,118,0.4563098900068583,-0.012784816824674552,0.001476944251444498,ok
SPATA5,70,0.7633841918868925,0.0034575365440663655,-0.015622975792381172,ok
SPATA5L1,150,0.0016695143887103592,-0.002741810327838391,-0.05232239449047641,ok
SPC24,98,9.793979010875563e-18,-0.10336773159246423,-0.036127808201564846,ok
SPC25,199,1.1302942743637873e-21,-0.09668944190204276,0.02654046396232091,ok
SPCS2,122,0.13291488723132952,-0.02341469364787391,-0.01924569356544909,ok
SPCS3,167,0.20523811363290365,0.005348575091123683,-0.01875544671410915,ok
SPDL1,88,0.38547078606090235,-0.009874499418368696,0.042136621362326605,ok
SPDYE2,182,0.8996282281711141,0.0008738577934070298,0.0049009030922342114,ok
SPRTN,139,0.03501756105509799,0.01509748328750933,-0.04879753670337809,ok
SPTLC1,28,0.3700616939368409,-0.0019390433945050602,0.01375013078619023,ok
SPTSSA,124,0.33787039301609356,0.005799178403882041,0.008792003813609624,ok
SRBD1,150,6.249818142958658e-08,-0.06217858797050506,-0.029012133973143076,ok
SRCAP,194,0.1378284409995253,0.019442420416835145,-0.006865642102469545,ok
SRF,123,0.10599351320615519,0.01877065883801527,-0.01431329726055771,ok
SRFBP1,76,0.0006428432433202003,-0.022203519168189273,-0.07968866023749395,ok
SRP14,132,0.38913585310770193,-0.006928649336929302,-0.024682162781991562,ok
SRP19,124,0.44754314583314414,-0.010888044918698606,0.02674708375530318,ok
SRP54,81,0.0022534132867925265,-0.061514426061171724,-0.048608868345291226,ok
SRP68,171,9.554467874970924e-06,-0.055731857644212665,-0.01971370327492085,ok
SRP72,224,0.37609027190073635,-0.011718087323478274,0.0022886797188688274,ok
SRP9,168,0.5993459609115203,-0.004879703272838395,-0.0024261405644049813,ok
SRPRB,164,0.0073616727679558834,-0.022991018810175793,-0.018225731772956076,ok
SRRM1,180,0.02680748277267277,-0.023966906115393947,-0.005076168692865299,ok
SRRM2,173,0.762007775944857,0.00884412827272038,-0.002736541943000499,ok
SRRT,307,0.14676329694639662,0.014317746464126858,0.03784189627202087,ok
SRSF1,159,0.43357727628469567,0.010959342519079845,-0.009690148291482702,ok
SRSF10,133,0.8208828222861068,0.008327896151359603,-0.0010829483006518509,ok
SRSF11,437,0.5111669507156091,0.010012207645083038,-0.005317084236590053,ok
SRSF2,69,0.30226493113724057,-0.025062419493055786,0.006593132562277219,ok
SRSF3,29,0.036816743080265085,-0.08296334352209125,-0.003108938206568365,ok
SRSF6,231,0.4802713918653986,-0.013748099483855709,0.012979690142250859,ok
SRSF7,118,0.0015663016135084454,-0.03141115198348811,-0.042744755100250414,ok
SS18L2,144,0.04965606503900693,0.010184033036744942,-0.024541713029781965,ok
SSBP1,119,0.3014453718782759,-0.004675818313832793,0.007949740151736474,ok
SSBP3,107,0.4184258161619915,-0.012798250981420947,-0.002164090482501331,ok
SSRP1,562,8.816434506225289e-12,-0.0327319450397008,-0.01168906277777771,ok
SSU72,85,0.6600398825319564,0.005168603592318469,-0.010713881339103865,ok
SSX4,101,0.8951366803996781,-0.011345123701435752,0.011186492545282332,ok
STARD7,117,0.7049460883256711,-0.001948670245787109,0.00476254437978,ok
STAT5A,204,0.39235434816606857,-0.017336463994603098,0.004777065940602024,ok
STIL,171,0.11027008032746871,-0.001518584995089856,0.028933872842623005,ok
STRAP,106,0.003716666770529225,-0.03661756845582582,-0.04054207060343237,ok
STRIP1,107,0.044316966388337334,0.018007216836336062,0.025444872582919227,ok
STX18,86,0.46147379674346745,-0.012106393391016684,-0.014237125334739968,ok
STX5,51,0.2095930162842693,0.001449279899612587,-0.008373878790672487,ok
SUGP1,149,0.17453418007217078,-0.014682387737860764,0.005504515774727166,ok
SUGT1,107,0.6879337473900848,0.03316955857558839,0.017315875121236994,ok
SUMO2,63,0.6272941243164629,-0.0044214758135526794,-0.03408022507539704,ok
SUPT16H,93,0.005421355624577821,-0.025255239005257748,0.02910485189102898,ok
SUPT4H1,74,0.8827736878086223,-0.014654781406667221,-0.0010986465421881225,ok
SUPT5H,406,2.823161884143703e-44,-0.07494795506283018,-0.02039408083794767,ok
SUPT6H,288,5.973827528324652e-100,-0.15139291923662312,-0.1305855148992264,ok
SUPV3L1,80,0.41452157581287485,0.013173070309244944,-0.012379601078809747,ok
SURF6,130,1.9356967368768218e-07,0.001526444228571868,-0.08469535022321743,ok
SYF2,86,0.2610167887727565,-0.05403107993287715,0.006866194790841419,ok
SYMPK,89,0.714591449293686,0.016632672266169102,0.02331060021596553,ok
SYS1,59,0.07413945416262362,0.02874451276312206,-0.04296337198245381,ok
TACC3,132,0.7994477879159101,-0.00421411696980809,-0.017437293482749132,ok
TADA2A,39,0.9085754351559631,0.0021493044362641753,0.009329945369523612,ok
TADA3,150,0.6414795309018544,-0.011147358992105061,0.00916518966265692,ok
TAF1,97,0.5100945368929979,0.0200483097116805,0.02123624304443767,ok
TAF10,39,0.7489065694856067,0.02466604181831545,0.0005010872284979609,ok
TAF12,67,0.012943727208544897,-0.01811320530793789,-0.019322616507988846,ok
TAF1B,94,0.11618075897693332,0.0049477311533672776,-0.05478833588189485,ok
TAF1C,134,0.00475647898962375,-0.034214050675848345,0.007682452742160409,ok
TAF1D,141,0.05358540425881415,-0.019338398323583073,0.034168820024842735,ok
TAF2,144,0.0002903659414024107,0.06050008774067551,0.006496712352162488,ok
TAF5,35,0.47000314844573843,0.039564825456923504,-0.03467594090095259,ok
TAF6,113,0.5914071963486639,-0.008229067712204174,-0.027981198030181426,ok
TAF7,94,0.023408738537521116,-0.003528426698760379,0.0050466071000200285,ok
TAF8,110,0.513003179002415,0.03681498665404039,0.05071754485437207,ok
TAMM41,120,0.3392977993385202,0.012637744205494943,-0.024341556354643076,ok
TANGO6,95,0.5330682957319173,0.006430699767600197,0.018010352840400777,ok
TARDBP,169,0.8312027305321562,0.005565006874725706,0.013068284946426943,ok
TARS,132,0.29666771015933213,0.023806123543373733,-0.01733880908123399,ok
TARS2,74,0.35573600334461886,-0.023024445420180735,0.00934543284619025,ok
TBC1D28,78,0.6142675963083766,0.006557440061905197,0.03997875090157487,ok
TBC1D3,32,0.24634786761627894,0.01410487618049494,-0.04391398410755974,ok
TBCA,179,0.2562489434898002,-0.01089381379562238,0.009100777137866237,ok
TBCB,102,0.6908552073512593,0.006604821332945925,0.02286938231756281,ok
TBCC,141,0.8239346490269784,0.00590804473528217,-0.005120609860972861,ok
TBCD,28,0.06371637889017535,-0.00493655401593363,0.07494440329904742,ok
TBCE,129,0.06611618311479846,-0.031323070086288006,0.036957320881151494,ok
TBL3,75,0.04442438042023575,-0.02466618309797173,-0.057488734778476415,ok
TBP,151,0.04351372580067996,0.03202345666973336,-0.045845834165796504,ok
TCERG1,105,0.2278564946418283,0.020927702095971133,-0.011553267063809741,ok
TCOF1,97,0.8139852109293071,-0.004947162521309178,-0.008657529538036543,ok
TCP1,67,0.0010690196703537125,-0.067591067872117,-0.02644038658112317,ok
